,baseMean,log2FoldChange,lfcSE,pvalue,padj
BB_0146,1499.03545368028,-0.179274900695896,0.0754651420268184,0.0109142064379249,0.0465023152873013
BB_A76,1148.73755134949,0.222156993699236,0.0977597951308903,0.0110165828434257,0.0467714709331205
BB_0489,4298.7393489254,-0.195360616852523,0.0838094301050696,0.011199091785269,0.0473777180844891
BB_0420,6006.05976340634,-0.159555308272534,0.0665557463335079,0.011328339838518,0.0476091531311587
BB_0734,1256.85307898958,-0.211488164967753,0.0923845900594673,0.0113336123128659,0.0476091531311587
BB_0600,892.511049006339,-0.223744031856867,0.0995699797425793,0.0115463833807922,0.0483327556957371
BB_0230,9577.84589594692,-0.184559066365289,0.0793309553886216,0.012198386885039,0.0505752556794185
BB_0535,326.801406285496,0.28832354289052,0.140294722617949,0.0122092821757523,0.0505752556794185
BB_0728,3199.31078338391,0.205517234395785,0.090387750139013,0.0122081621291281,0.0505752556794185
BB_J41,1197.88196865388,-0.324295967749438,0.167576900149645,0.0123821031751439,0.0511136646641753
BB_0467,165.982335765437,-0.38316139155402,0.219767024888752,0.0124933027759956,0.051394862799182
BB_0307,654.307277319981,-0.21732719041248,0.0972867830428198,0.0126796731418888,0.0519823026057503
BB_I31,43.7169940437402,0.540785139629234,0.604943981860573,0.0127937154937085,0.0522702143287475
BB_0168,643.63907460051,0.233669340198482,0.107087697024031,0.0129459017192735,0.0527114701402499
BB_0177,627.261813174744,-0.223673778978557,0.101669044066392,0.0132030676373074,0.0535757132357404
BB_K35,59.4379203173289,0.526107239070086,0.483186517139946,0.0132731895252537,0.0536776783173817
BB_0003,1774.45288722078,0.200894706826526,0.0899637468992672,0.0138685830676863,0.0558960121613168
BB_0196,743.294879673356,-0.300143316878822,0.153862212378801,0.0140151098343728,0.0562963839474976
BB_S41,445.3104164075,0.327989475101606,0.1761689856716,0.0141824295307312,0.0567773101683298
BB_K13,3351.27229254516,0.159032137927336,0.06888765795377,0.0151312573611224,0.0603732108087591
BB_0304,895.519428674932,-0.214884197050538,0.0993131410913655,0.0153855338841159,0.061026348561908
BB_0658,2248.75537158265,0.229023025198796,0.108305528177914,0.0153972597796599,0.061026348561908
BB_0457,970.987055300664,-0.236011359509622,0.113383374020902,0.0160828395161132,0.0635325415321957
BB_0547,107.937167576543,-0.427266759779555,0.31039822326929,0.0163726672807023,0.0644640002174186
BB_0286,2067.74455642911,-0.193087426601578,0.0894025199065275,0.0165758969781544,0.0646243303756149
BB_0623,672.278463844406,-0.227128658524152,0.108290010545807,0.0165665579309926,0.0646243303756149
BB_0666,1732.43520078342,-0.208822646536435,0.0967688214799452,0.0164915467918819,0.0646243303756149
BB_0624,2201.2368283542,0.186789177638117,0.0850643280862197,0.0168666758987247,0.0651195609941056
BB_0677,6233.7422470553,-0.179784851569107,0.0811927958900334,0.0168410309110639,0.0651195609941056
BB_A43,274.453533570714,-0.330370678223967,0.188995920603692,0.0167828229507005,0.0651195609941056
BB_0130,1052.87516317216,-0.21262440063094,0.100396414902912,0.0170638185277555,0.0656681790439107
BB_0539,12383.4687740093,0.169248196005486,0.0762438637245917,0.0172686255367178,0.0662426696633578
BB_A56,101.897533040285,-0.41537769190436,0.299895239085189,0.0173864589263443,0.0664809150613102
BB_0084,4072.99552679288,0.202356960605573,0.0952782475486707,0.0175615626979577,0.0666229887323633
BB_0586,256.850166440069,-0.305799745623812,0.16806111522457,0.0175911495814706,0.0666229887323633
BB_S42,158.188321045769,0.459411243435181,0.435493148189095,0.0175506020127525,0.0666229887323633
BB_0534,823.397418884233,0.218948451024827,0.104686148705848,0.0177474519764985,0.0670022474935529
BB_0646,3268.99578018069,0.168126688029827,0.076129045835673,0.0178969927745441,0.0673536668139783
BB_0650,1220.81517013753,-0.210850475871024,0.100747421312751,0.0185084453146361,0.0694357712589963
BB_0825,483.980034236494,0.266349186710751,0.138539581170155,0.0186772719493216,0.069849484123952
BB_0063,2359.53583231537,-0.178447068547284,0.0831194456473276,0.019014011952671,0.0706687886412032
BB_0151,2719.58116624245,0.232974673142983,0.115964028934925,0.0190148207492257,0.0706687886412032
BB_0740,350.08972276595,0.282602029408855,0.15382218515767,0.0197783420232607,0.0732781429619567
BB_0015,1881.29731687706,-0.183480539354741,0.0864044016522122,0.020095919168926,0.0742242463421941
BB_0515,1088.3928562949,-0.223607023344748,0.110573744213007,0.0201612741064279,0.0742358024968161
BB_0442,6040.19445090738,-0.174763395925373,0.0811584333017404,0.02032126821749,0.0745946861029709
BB_0495,6710.17793938871,-0.174535258740558,0.0818941646512888,0.0206039911139093,0.0754004950886311
BB_A09,281.510497968328,-0.299711986314178,0.173328118590626,0.0213709773040681,0.0779681220909885
BB_0376,3145.87861421801,-0.174627614337083,0.0829426694636309,0.0216778171644384,0.0786067959792555
BB_N31,200.732015582245,-0.305484052205517,0.179604798425341,0.021621423237718,0.0786067959792555
BB_O27,561.892340704607,0.238216122119712,0.122951458323621,0.021890130791698,0.0791361394984719
BB_0012,541.198700193959,-0.25673507313077,0.137183331502896,0.0220024115651519,0.079301743194037
BB_0378,475.028200988701,0.270499392945913,0.147837892678756,0.022288945542102,0.0800925061196617
BB_0392,7307.08223709588,-0.146825333407141,0.0682732843767302,0.0226132386883316,0.0810137950605994
BB_0513,4768.74965142081,-0.184268319938325,0.0886710349811707,0.0226844943918641,0.0810257539206403
BB_0709,1484.41403395528,-0.167967097043285,0.0797533739955127,0.0229588167253426,0.0817608010547276
BB_0006,2339.06340862518,0.180609125428786,0.0876083671890719,0.0237332886162509,0.0837686784591342
BB_0235,3885.80420964177,-0.12010170443725,0.0550712019808786,0.0236333334346203,0.0837686784591342
BB_0339,3296.42216328174,-0.186482786231943,0.0910531025629526,0.0237152279983089,0.0837686784591342
BB_0349,248.643079521127,0.344306817742069,0.230460327692811,0.0238145600542503,0.0838075815478485
BB_0760,491.789436836781,-0.240884345551969,0.128043446943373,0.0239091763634212,0.0838930805928278
BB_0375,1906.46779531422,-0.18623754143651,0.0912074602842178,0.0241217934692288,0.0843909079436655
BB_0200,1906.248115381,-0.141769108093497,0.0667119167171471,0.024738358352123,0.0862949167078444
BB_0440,93.6769812460577,-0.346136889210577,0.242713351142453,0.0249834106068588,0.0868956526355176
BB_0232,1391.80462192481,0.189615724653764,0.0941395824908327,0.0253608729642678,0.0878767821845119
BB_0497,2878.70358575954,-0.164573777424292,0.0797485949382192,0.0257074576549829,0.0878767821845119
BB_0604,2349.64995924379,0.222534034163704,0.115962283308194,0.0255904670054624,0.0878767821845119
BB_N01,134.756948314581,-0.357849458049113,0.266728857487876,0.025515754706919,0.0878767821845119
BB_H28,159.018998854353,0.346785640676134,0.244055155994137,0.0255324011206137,0.0878767821845119
BB_A53,230.864110072424,0.308864984485,0.194652024841899,0.0256844031705992,0.0878767821845119
BB_0608,5365.59047238503,-0.16959880543188,0.0823533171872183,0.0258113318064066,0.0879797681286945
BB_0269,4983.43991506598,-0.158712288709481,0.0767549850079525,0.0261931107253265,0.0890267267672777
BB_A23,187.530874172731,-0.328679316617901,0.231393551300143,0.0267573021246414,0.0906859699849351
BB_0166,879.144520070406,0.286719501977277,0.172344814472101,0.0268595977376419,0.0907747878215488
BB_0794,4200.64614075212,-0.146079507478412,0.0721288873024066,0.0273246218333538,0.0920855193423477
BB_0279,2305.94435783621,-0.154346146488041,0.0750774686778325,0.0279216197065372,0.093576230980052
BB_0643,333.49975182078,-0.283680202103155,0.171630025268468,0.0279238375766123,0.093576230980052
BB_0811,1600.14673641381,-0.165784355721519,0.0825843622276557,0.0283771127581911,0.0948288389930589
BB_0441,643.786886441823,-0.246759034368643,0.139033804851307,0.0286136448600657,0.0953521740727889
BB_0209,3750.32640162774,0.119841528203409,0.0570511445909063,0.0291228504948874,0.096497139051257
BB_0284,2121.81468116075,-0.173571878027469,0.0869803812466491,0.0291061222778246,0.096497139051257
BB_0771,367.318784205523,0.305566788552822,0.202398930063662,0.0291998886818975,0.096497139051257
BB_0175,2517.20587935011,-0.15084170862334,0.0742913074141666,0.029758048741467,0.0972388734375006
BB_0212,380.686829466789,0.300358462551016,0.195984954012155,0.029831875673198,0.0972388734375006
BB_0388,55314.2149463865,-0.162136536412738,0.0808027676098124,0.0297635917319295,0.0972388734375006
BB_J36,501.237328496282,0.265910288154497,0.157784806102675,0.029717872745348,0.0972388734375006
BB_A54,194.89039862739,0.31933386692386,0.222931582756821,0.029631214988408,0.0972388734375006
BB_0188,5019.91586246148,-0.145720177915065,0.071794346520208,0.0300422902743088,0.0976579081668948
BB_0488,3358.93949000228,-0.185371890411583,0.0955812424868506,0.0301698778862943,0.0978061530389922
BB_0302,707.873750096053,-0.216523735421957,0.117003811576678,0.0303116927080556,0.0979995918718438
BB_0348,8474.70620665247,0.16907155113099,0.084904807644418,0.0304011952988438,0.0980233134905965
BB_M39,62.8285932290687,0.336892633919236,0.438311293524797,0.0305615336045929,0.0982746889225857
BB_0428,1041.68901754629,0.200224061992218,0.105932688805134,0.0308408384319623,0.0989062372293846
BB_0260,2569.24553669855,-0.161669603444709,0.0818888873503793,0.0313294780604006,0.0996695128694878
BB_0615,10850.8675778252,-0.152575918728641,0.0759204823223533,0.031318356697793,0.0996695128694878
BB_M29,50.4998010958995,0.350389649652461,0.38543216550344,0.0312621241557307,0.0996695128694878
BB_K46,337.132302641158,0.297061789083908,0.198672520994001,0.0315158460551788,0.099995756233586
BB_0075,1185.88924206789,-0.20843695289876,0.112505956196336,0.031644507182659,0.100137658007725
BB_0115,2649.47630678596,-0.157387823890734,0.0793049842811032,0.0318172287835841,0.100417867563005
BB_0435,54326.2122301939,-0.135391021592457,0.0666669666417551,0.0320227813212051,0.100534679253152
BB_0763,791.332273157063,-0.198348546415552,0.105383103134682,0.0319627719521157,0.100534679253152
BB_0840,2153.93916904045,0.18962732951676,0.0963711723057688,0.0322501914599606,0.100982882970428
BB_0096,3204.21204201199,-0.135952024121263,0.0671367060475831,0.0327154717628401,0.101904850686862
BB_0699,2526.13596981841,-0.158410650566958,0.0793502764323138,0.0326555413515164,0.101904850686862
BB_0408,14889.3574002471,-0.174584477771132,0.0906119255127198,0.0333024515022984,0.103463085005838
BB_0259,4347.28010817337,-0.148426688785843,0.075724389994223,0.0341830040177391,0.10592291894328
BB_0745,266.573045233211,0.297906658287905,0.206558469774049,0.0344119109353745,0.106355983797673
BB_E09,271.855810303601,0.300273055581468,0.209798599177136,0.0345473659331402,0.106498727540662
BB_0562,729.461851753086,0.240868128374834,0.141828035641601,0.034775710090133,0.10692634571528
BB_O38,42.2430248337187,0.075280220206076,0.232669314976516,0.0351790633762899,0.107888489994637
BB_0485,5196.54325222204,-0.1778101268295,0.0941918945546463,0.0356244765185555,0.108974360222145
BB_B26,263.902606080037,0.260166582375141,0.162967076303502,0.0362546275680001,0.110336149715878
BB_P35,147.963919652995,0.332111731609519,0.312501159579796,0.0362378915809934,0.110336149715878
BB_0299,8821.95259766481,-0.138705104544194,0.0711344315063284,0.0374898422191778,0.113228814601213
BB_B10,318.669029476739,0.291243706040262,0.207039809628551,0.0374475521370597,0.113228814601213
BB_F18,124.501159096489,0.307539090981407,0.237948781568938,0.0373440569162308,0.113228814601213
BB_0280,4468.49127563505,-0.147939067222824,0.0770106826870584,0.0376944867372036,0.113487463375611
BB_U07,74.7060026347522,0.324231317894417,0.361494720129372,0.0377657359263349,0.113487463375611
BB_0747,1146.64281156611,0.208949934930715,0.118820814580111,0.0382677447831098,0.114707084236809
BB_0076,616.658209658814,-0.225054660689899,0.133994094766939,0.0396154590183361,0.118449229596178
BB_0140,10969.7241613066,0.141805816880657,0.0743119030120591,0.0407097230505848,0.121416748998369
BB_0361,1037.81228121381,-0.175655945848813,0.0964373287066207,0.0413235328606294,0.122940086540476
BB_0290,5898.55738170954,-0.135664253302793,0.0705375625550708,0.0414559081875035,0.123027110616149
BB_0832,1235.01021792363,0.152765629968875,0.0814198981854877,0.0418103898168558,0.123771203601759
BB_0602,1350.91704357197,0.165746349032144,0.0900675803044152,0.0427743314009654,0.126311330102356
BB_0034,33289.0950316634,0.19222608749723,0.108340303394406,0.0432781967947638,0.126864240938101
BB_I36,133.556242049399,-0.300030842703742,0.25358271005689,0.043380862395377,0.126864240938101
BB_K01,721.725996372167,0.243308099869743,0.155970694466044,0.0431344248831473,0.126864240938101
BB_A13,128.197342252601,-0.304611147304618,0.273601492234619,0.0433869323577075,0.126864240938101
BB_0427,305.887892672794,-0.214342808738668,0.128454479462745,0.0442098032885443,0.128954267293969
BB_D13,435.085626056216,0.221107891898546,0.135392300707114,0.0444954769957121,0.129470985502157
BB_E02,457.326075077293,-0.219594492276981,0.134854208391094,0.0447739229658137,0.12996420948471
BB_0634,1262.69430628957,-0.181482218504245,0.103066526346279,0.0450196070899274,0.130360172956998
BB_M35,118.094248435901,0.297544750695193,0.254222992956925,0.0454331054236201,0.131238970388326
BB_0028,4757.80825510159,0.144033485170576,0.0783249884761888,0.0457249515707757,0.131762964309023
BB_0256,374.277489698817,-0.237927003276796,0.15601966859176,0.046354820857164,0.133116848287161
BB_0802,2027.61468297077,0.152510756607654,0.0835015729995103,0.0464179454211728,0.133116848287161
BB_0261,1384.65513615746,0.181966851358012,0.104926717669031,0.0484435480416745,0.137602744794566
BB_0448,360.510003998793,-0.213802354985542,0.132603249935658,0.048134255056983,0.137602744794566
BB_0630,384.958836143679,0.233121211774697,0.151904918020943,0.0483799264971859,0.137602744794566
BB_A55,580.27670646863,-0.201917618100606,0.121773098116117,0.0483615002482531,0.137602744794566
BB_0725,1842.54627343478,-0.154055181079225,0.0859503444603219,0.0487211671289596,0.138062594738358
BB_0126,3019.01549558814,-0.121842149621291,0.0655955901581737,0.0491067623149098,0.138825515264662
BB_0364,2561.4516963783,0.132968282505685,0.0720930099112073,0.0494983017165036,0.139601593257184
BB_0051,385.469704605287,0.221699293922672,0.141187863161599,0.0500864388277616,0.14092717339981
BB_0533,3252.37744297545,0.140746779895533,0.0770394742030007,0.050315981252813,0.141239919140249
BB_0092,2173.21199293908,-0.137915277533189,0.0769404032898468,0.0509053688171243,0.142558931922134
BB_0492,3303.99752833996,-0.143765713932517,0.0814183794973939,0.0512954121202279,0.143314816532627
BB_0660,798.321987851979,-0.183463455416256,0.10940768410585,0.0520745663276894,0.144813421046465
BB_0779,335.247099053302,-0.221797678951815,0.144299903448501,0.0520262975939527,0.144813421046465
BB_0021,2012.37952004105,0.156715668574892,0.088657855177891,0.0533440467275659,0.147655331197184
BB_0225,550.830046391701,-0.204271539845729,0.127690400174264,0.0532680462267406,0.147655331197184
BB_O36,153.256372606337,0.281569704633157,0.262015976112966,0.0540533375147536,0.149246690847163
BB_I22,200.747225685439,0.275995176368547,0.233643253799959,0.0541691677592804,0.149246690847163
BB_0446,2309.41936422379,-0.135998189699035,0.075472606077128,0.0550602331780423,0.151352207791255
BB_0614,313.892045756593,-0.246546923661187,0.183043359373918,0.0563391110757378,0.154343893845905
BB_F0041,1837.39180428944,0.274988917227037,0.250197121103307,0.0564073241549158,0.154343893845905
BB_0461,4699.52007731967,-0.136069396353884,0.0760343041467621,0.0568067171574045,0.155081037914836
BB_0717,63.6661718613068,-0.275101760570542,0.281109438295252,0.0573133449314399,0.156106896126045
BB_0170,2431.17844578375,-0.15862775251277,0.0923770537005198,0.0584537506046924,0.158850397429153
BB_R42,238.923173257111,0.263960085319881,0.224204558808171,0.0586007557627884,0.158887958238651
BB_0545,1386.98624185862,-0.166083867464155,0.100099361313596,0.0592064545656159,0.160166213824897
BB_S44,123.765388082515,0.272829795844074,0.282018662829396,0.0597488343713085,0.16126778145921
BB_0481,17311.6051361745,-0.14043947563037,0.0809677671734928,0.0601692418883471,0.16130765297258
BB_0838a,69.0633676120458,0.265750509083951,0.305156013366974,0.0600432187161393,0.16130765297258
BB_G33,1453.96216129063,-0.15468350657024,0.0910851516413342,0.0600527555200326,0.16130765297258
BB_0094,10689.1149831584,-0.149792952820476,0.0798164519537172,0.061084848578683,0.163029584685389
BB_0830,2333.43974641499,-0.155897597891552,0.0923253923559853,0.0610598732060799,0.163029584685389
BB_0292,2101.30568502733,0.136762265520057,0.0789529282581139,0.0612491308266822,0.163103154188018
BB_0415,696.017955600714,-0.193271656116382,0.124148211104821,0.0623444036452386,0.165650052447149
BB_0268,1210.03701622049,-0.136007327961861,0.0788319108328448,0.0625769404387561,0.165898422096525
BB_M32,145.792733587468,-0.260440011957556,0.233984022558318,0.0630786809966767,0.166857796960167
BB_0452,438.498354400793,0.226322338049501,0.163243360540277,0.0638709916821211,0.168579851939758
BB_S37,137.738674487585,-0.252463589658661,0.214187615005423,0.064547420509628,0.169989122887387
BB_0313,899.071883080871,0.175619998938419,0.11064029390322,0.0660220644655809,0.172728778305785
BB_0389,49866.6225535369,-0.130649228208337,0.0763095785373824,0.0659684404449095,0.172728778305785
BB_0498,11728.7729189577,-0.139453469851225,0.0812167531796017,0.0658209996795843,0.172728778305785
BB_0413,202.967828607175,0.236758898018191,0.182536232963181,0.066273267616155,0.173006582639109
BB_0487,1231.9774236863,-0.174394990096908,0.112304141024839,0.0672011201605626,0.175045712557972
BB_0486,238.596608710411,-0.24752999054688,0.214611278124855,0.0682971999746585,0.177127303412538
BB_F25,90.2686348267991,-0.251566585673172,0.224546518855885,0.0682389665020942,0.177127303412538
BB_0065,1829.65453401972,-0.142164160496531,0.0855376749723771,0.0695010318579897,0.179287948144897
BB_0328,19021.0225763439,0.131057443364951,0.0777204643374036,0.0697930592485666,0.179287948144897
BB_0494,2643.28373603274,-0.13624628529081,0.0813784368755331,0.0698817232920176,0.179287948144897
BB_0561,4636.59080941578,-0.129458641062987,0.0781587624192968,0.0698802230294824,0.179287948144897
BB_J29,109.288131384277,0.252833952584912,0.284872298976185,0.0693545692023538,0.179287948144897
BB_0491,257.024019683586,-0.221347925020362,0.168993818179634,0.0729313008160867,0.18604668529412
BB_P29,58.5546573438215,0.0702756237877242,0.22909542152459,0.0729839469552792,0.18604668529412
BB_E20,226.759274880952,0.220078911406294,0.165244146147298,0.0729459574598902,0.18604668529412
BB_0110,1181.47245774145,0.165833742087927,0.105267424798555,0.0738392055007792,0.187825526998784
BB_I21,282.102975639361,-0.221171715151143,0.171245394980576,0.0742186848538185,0.188389129852352
BB_L34,87.1816074763939,0.24355438993323,0.260272072357204,0.0772635302946915,0.195701468453433
BB_0697,1929.32139767488,-0.13246016993762,0.0806389122490887,0.0782845711881971,0.197211943293929
BB_0720,4924.17269844191,-0.121002567157969,0.0747002815267368,0.0783557930606222,0.197211943293929
BB_N06,108.272196848743,-0.242229087622125,0.249196885627021,0.0780261905441931,0.197211943293929
BB_B28,768.270069246459,0.201739780439438,0.145780568412121,0.0790962863975465,0.198656567731101
BB_S45,201.310557416341,0.241318304527014,0.250586674614926,0.079921457954392,0.19988741999914
BB_O05,46.7841307620207,0.196267768233963,0.294642132955115,0.0798645064083198,0.19988741999914
BB_0227,448.343459417504,-0.186834219396946,0.132485555965587,0.0827331405935397,0.206486687715675
BB_0404,55.1350601987237,0.216328670567693,0.290415394633622,0.0832810013042788,0.206497295203004
BB_0458,8951.4057239453,-0.134661304922311,0.0853935197821483,0.0831599943728543,0.206497295203004
BB_0672,1475.02657986286,0.155820739838724,0.102544803813266,0.0833063669771013,0.206497295203004
BB_J34,2755.8051605319,0.128280776425506,0.0799700332269386,0.0834297538037282,0.206497295203004
BB_H29,96.1498484793089,0.233463111513275,0.254672134854481,0.0844509669699519,0.208563401324088
BB_A52,1542.68679779325,0.170640264174329,0.116294312601457,0.0846141544349193,0.208563401324088
BB_F32,7131.22712743667,0.145995030688815,0.261611337095842,0.0853856034980184,0.210030979326053
BB_0251,5155.7288818875,-0.14559670399924,0.0942033268844864,0.0857962760983128,0.21024025530615
BB_0278,6792.67779026939,-0.130501894866317,0.0830104171002587,0.0858231385868356,0.21024025530615
BB_0060,1491.41683484728,0.144031405763666,0.0933317275338293,0.0864258556413465,0.210850809366312
BB_0417,741.544489883442,0.15246289307026,0.100369489725311,0.0864111949307538,0.210850809366312
BB_0048,208.395863159773,0.219656019691413,0.189424015294868,0.0875341863054502,0.211698485061999
BB_0078,267.695531446345,-0.207089613323329,0.165785320297455,0.0876578792089044,0.211698485061999
BB_0809,1633.26046577723,-0.150275048553672,0.0994400920151406,0.0876605629678352,0.211698485061999
BB_P27,74.2165929599401,0.212959182936853,0.284566008313815,0.086976663132767,0.211698485061999
BB_O29,52.3544796048079,0.204532980020011,0.286477490068222,0.0873760776419818,0.211698485061999
BB_0598,659.739107706723,0.175737116298077,0.123788768808336,0.0880914048283787,0.212309183758093
BB_0405,1803.51378790199,0.192514354293007,0.142027692812847,0.088569834810512,0.212603245329861
BB_0639,797.482725916018,0.187275718196311,0.13696634282828,0.0884681339465517,0.212603245329861
BB_M17,104.044393929627,0.188887145048887,0.282609757725716,0.0906691909735803,0.217205511709802
BB_P31,221.410869937109,-0.213754832169201,0.186213452015148,0.0917631578126897,0.219385665872823
BB_0784,257.438885074079,-0.207248128092214,0.170786416357478,0.0921570047066613,0.219886613230094
BB_0329,10229.45509262,0.129268505287555,0.0846361590592062,0.092676081973894,0.220683764061588
BB_0118,1484.46564574316,-0.128686957090013,0.0832245802639648,0.0935089762545374,0.222223523250325
BB_R27,260.611645187979,0.207487954861713,0.173397432467615,0.094046959096807,0.223057698215687
BB_0500,2907.28311037219,-0.122937567591017,0.0785544298972463,0.0948449671534456,0.223230233824688
BB_0509,2237.44452277564,-0.1296965888822,0.0850484963905186,0.0944949820422968,0.223230233824688
BB_0607,2232.73167960976,-0.165798050874921,0.116893381131316,0.0946549317199456,0.223230233824688
BB_R28,142.543568561392,0.222340706321114,0.250475357566951,0.0948681714577678,0.223230233824688
BB_0201,3315.7530797628,-0.113008613581545,0.0725295454210707,0.096919001516222,0.227607025214277
BB_0226,3153.86378657838,0.117072885558331,0.0763978238117819,0.0980958206928587,0.229464004135729
BB_0231,788.647406220369,-0.166632297599428,0.120255663666425,0.0984654519773579,0.229464004135729
BB_O30,238.939128030498,0.202265250892835,0.167587686375611,0.0984791031999107,0.229464004135729
BB_A57,352.228862925051,0.216328331202109,0.211093583305049,0.098284828276166,0.229464004135729
BB_P30,258.692565414215,-0.20060451678504,0.16970945615391,0.100252979673587,0.232236514078813
BB_E16,1320.46484427438,-0.161123650916258,0.115214102214028,0.100123949170324,0.232236514078813
BB_A68,3990.64164603387,0.123571175744478,0.0813626192008066,0.100084727292845,0.232236514078813
BB_0176,5126.3832613885,-0.107959667163004,0.0701538685443573,0.1014541010251,0.234563454501829
BB_0569,2119.89444344698,-0.124666795833123,0.083061300799659,0.103194353927213,0.238125462737262
BB_0553,2420.82337161115,-0.146965122683821,0.102146171641987,0.104373539605877,0.24038153040504
BB_N34,109.750485737065,-0.208347554576178,0.243634465920952,0.107464417617902,0.247023218146739
BB_I28,139.851402375394,0.207840343973671,0.230044742200383,0.109965764046301,0.252286839436995
BB_0582,2847.13406058267,0.123955227741934,0.0853286742112026,0.1121046016906,0.256700172393256
BB_0852,371.455622412753,-0.171482156122644,0.134775225475194,0.112586564921984,0.257309907953882
BB_0651,2431.76860880493,-0.119592070610371,0.0819920979394707,0.113217511632601,0.257795514122256
BB_0742,5067.68203762845,-0.123463884826226,0.0853052083558313,0.11323122330265,0.257795514122256
BB_0264,4259.8178912791,-0.120792254383518,0.0830664187505632,0.113603298244118,0.258149971057585
BB_0246,4165.22591960281,0.109235047848531,0.0734421284694495,0.113858362370323,0.258237692600371
BB_0412,234.423698476847,-0.185654309812754,0.157074836216775,0.114215870128462,0.258260606217552
BB_0490,7352.73972797287,-0.107998652592575,0.0745296434126834,0.114517905020189,0.258260606217552
BB_B24,170.918731632334,0.205282299617035,0.213365124960233,0.114460761894803,0.258260606217552
BB_R44,108.348150690792,0.203542611618671,0.2346914071561,0.117062476891486,0.263501009304797
BB_M04,62.1852642323602,-0.163538716610147,0.261686365852067,0.117804174908054,0.26467115002883
BB_N17,105.047898274764,0.201149763405068,0.250391959494107,0.118299699603803,0.265284852682965
BB_0247,170.195581583647,-0.18922875252879,0.174048508819876,0.119888992657239,0.268344405703726
BB_0387,6267.77724582923,-0.117009275329349,0.0823125010944681,0.121608253602143,0.271175040275433
BB_I29,1447.04356253033,0.116954669923817,0.0818877687738364,0.121589207075961,0.271175040275433
BB_0483,4239.40224973886,-0.127511053987461,0.0918079141233515,0.123190741224861,0.274191332614291
BB_0128,1499.74897563988,-0.132331851469804,0.0962811621706995,0.124310968294114,0.276169432355452
BB_0287,151.171312607442,-0.181407466892903,0.159326239344614,0.124617276412916,0.276335335986261
BB_0036,8357.75891743047,-0.1081376782486,0.0763487756674943,0.125353625602042,0.27693865804303
BB_0714,1003.68920770829,-0.135177936343144,0.0997644199083422,0.125232092035311,0.27693865804303
BB_0657,1026.11561352944,0.14347260599029,0.108016380646732,0.125646131686275,0.27707178392186
BB_0153,3072.40448043749,0.108153438961051,0.0764145097624828,0.129576326271125,0.285211360224081
BB_0102,188.763903927873,0.185631926953184,0.177847672463098,0.130543372033383,0.286810760286972
BB_0249,814.166054604858,0.139578510892371,0.106278958237891,0.132113562415576,0.289726985223863
BB_0506,639.371724848034,0.140253272161854,0.107474642841196,0.132988367026042,0.290514002084521
BB_0644,664.670741765185,-0.164458419822689,0.138773459689463,0.132857440780247,0.290514002084521
BB_0758,256.314109006954,-0.168045531169423,0.143710997972241,0.133565876294213,0.290514002084521
BB_B13,327.589195055382,0.167970580108044,0.141625888787637,0.133313275901391,0.290514002084521
BB_S38,116.645839715677,0.182087978200819,0.240539302977904,0.133690014370831,0.290514002084521
BB_0770,1102.09247133208,-0.145097490369339,0.112533229083912,0.134323673578973,0.291360259235846
BB_R41,167.297931556843,0.188631534161071,0.202634136251645,0.134739534361958,0.291731877484238
BB_0620,632.198245399406,-0.143551717926028,0.112222777058081,0.135340976957338,0.292503234619755
BB_0706,338.559702427553,0.16506299170115,0.140805030693358,0.137700353350829,0.29706423426318
BB_0333,4732.20711160926,-0.106812346773099,0.0779554067054372,0.139334105935118,0.300046188412629
BB_0807,309.683531828714,-0.162433319658347,0.139476017178222,0.140736573985284,0.30165749738965
BB_M02,46.7346000638237,0.14185678087415,0.249512417453224,0.140840927113189,0.30165749738965
BB_N27,450.358363881062,0.136398109646361,0.106112175499609,0.140625872952637,0.30165749738965
BB_O43,85.6548886295527,0.177688794252799,0.231667328516911,0.143288994053645,0.306350842125444
BB_0362,1587.8844306961,-0.132714895445353,0.103753579859844,0.144652776654511,0.308578332736282
BB_H06,622.975950659765,0.155984186728728,0.132598013198523,0.144848169599596,0.308578332736282
BB_A44,48.3730464627237,-0.162762998648231,0.244504670371527,0.146707343856436,0.311981927309675
BB_B02,538.481543617571,0.155402512371259,0.134136237454009,0.149115992211512,0.316149665663472
BB_L38,45.9601830952128,0.107173819118355,0.238235971853862,0.149197201817715,0.316149665663472
BB_0137,21318.2753247111,0.0980609808335478,0.080154954163616,0.150127037377966,0.317114606282658
BB_0774,3557.07525062118,0.0990920113998855,0.0744110303425069,0.150184201634285,0.317114606282658
BB_0393,3391.06424309127,-0.102735698293556,0.0759380031002482,0.151376044684615,0.319066468743367
BB_0439,482.300468347893,-0.149188964151056,0.127041585132031,0.152347697641899,0.320548153944947
BB_0796,1306.21564606133,-0.101057914452032,0.0758186631985564,0.152761803499886,0.320853576717191
BB_0749,4762.28561015534,0.104005587012993,0.0786314623353791,0.154690251117798,0.324332986965787
BB_0135,2132.11124736475,-0.130387803018617,0.105718601390055,0.156016627050669,0.326540063283241
BB_0179,6824.25867879531,0.105374870849532,0.0804059453992234,0.158018854444172,0.32883296332662
BB_0357,137.379188103678,0.17441831335304,0.190721196953124,0.158214686462263,0.32883296332662
BB_0812,494.849159888621,0.146538946263968,0.125432106963848,0.157560228528965,0.32883296332662
