,day1_aBb_1.counts.txt,day1_aBb_2.counts.txt,day1_aBb_3.counts.txt,day1_aBb_4.counts.txt,day2_aBb_1.counts.txt,day2_aBb_2.counts.txt,day2_aBb_3.counts.txt,day2_aBb_4.counts.txt,day3_aBb_1.counts.txt,day3_aBb_2.counts.txt,day3_aBb_3.counts.txt,day3_aBb_4.counts.txt,day4_aBb_1.counts.txt,day4_aBb_2.counts.txt,day4_aBb_3.counts.txt,day4_aBb_4.counts.txt
BB_0760,457.126549457088,434.183729389741,442.842688689425,574.390294805121,386.048755959709,352.693220682371,418.12076766609,396.535850581754,440.081265647801,372.19044719236,460.217672849507,389.660697931859,605.836393183342,732.331600530318,626.856154434034,779.514900387972
BB_0761,409.759818181107,452.102422983603,371.503288991736,409.573835642827,438.887831496094,448.527713506017,394.37354353901,341.124727356356,260.516334513916,429.324945664871,403.248980336583,441.14739675769,454.015817325941,522.838208691571,439.776589413632,562.003201184692
BB_0763,1021.76806038188,782.449620265321,788.771475902744,897.114738793565,725.72852726504,725.444823583645,753.1262508874,763.634541950015,713.844193442085,891.298176171177,729.981187396002,821.446876721215,809.709737906137,769.932978552657,691.077497649993,775.987683644135
BB_0764,272.922594494939,363.427862378079,312.278126978561,358.253740574328,216.748044547211,160.467057751221,245.105277597363,266.666030522227,316.446395031027,249.759379036978,331.200339805531,296.048518248529,312.316613192367,216.655559081096,182.891216549796,237.49926075169
BB_0765,145.10760533753,216.402684172029,113.066218388789,162.842609351967,208.121256704536,123.693357016566,139.938999320294,131.024218460055,225.192085766266,171.403495417534,174.257177098357,189.564663858742,237.129280386797,188.006890111695,199.64461043222,138.737191924255
BB_0766,169.918750291615,189.294916940289,165.561248355013,181.594182550073,154.203832687817,104.192152081522,139.090884172898,179.508951282279,251.685272327003,164.873838449247,142.980247875575,169.672075676035,213.994716446622,179.054181058757,132.631034902524,146.967364326541
BB_0767,671.404619515098,818.287007453046,747.044657211644,992.846454594419,608.188542908592,602.865821134796,675.94777247439,621.066339484668,713.844193442085,724.791923479858,814.875709572124,865.912662070797,669.456444018824,664.29101172799,557.050346590601,556.12450661163
BB_0768,950.342037029209,1191.3633971509,1160.27476489448,1337.28324649646,730.041921186378,772.80489271161,873.558601817592,918.323927620917,1040.59349435784,1018.62648705277,912.616113393318,1186.5343774862,936.949839577101,941.824992369064,693.869729963731,747.76994969344
BB_0769,1314.99068256652,1558.00743530223,1915.39558056247,2202.81638832479,1092.36701057873,1036.34974797664,1355.28800553836,1325.24936380743,1583.70381885296,1607.92802844068,1444.88242677388,1523.53822434619,1291.19784991104,1428.85236484888,1157.38029404413,1132.23657477167
BB_0770,950.342037029209,1128.87769641333,1095.66549724374,1283.00237671247,975.905374702617,803.449643323822,1097.46100073006,1054.54293888335,1467.42816672528,1175.33825429166,1087.9903236782,1288.33762289182,1052.62265927798,1176.38596955604,1026.14537529847,969.984604555169
BB_0771,209.015099916234,159.430427617185,274.589387515631,186.52880707589,315.956104737974,237.357522923681,303.625222767668,262.625636120375,531.335574912562,311.791120235705,348.514354196714,253.923037391031,727.292853869262,605.2031319786,640.817316002721,509.094950027137
BB_0771a,304.500415345593,277.050570182025,273.243361106241,287.19514740256,237.236665673564,288.060655754796,268.004386577048,284.559205730429,222.248398370629,344.43940507714,238.486585323713,245.73197166874,229.899729155492,256.047478914023,357.40573615838,313.922290201491
BB_0772,1037.55697080721,950.60966783849,966.44696194227,1031.33652589579,999.629041269974,770.019006292318,1047.42220703372,1035.49536527462,1127.43227252915,961.491988580262,980.755137771522,1218.12848812932,1466.15298970861,1513.0078299465,1551.0850502811,1613.11379084811
BB_0773,119.544607506048,99.7014489709775,161.523169126842,156.921059920987,49.6040300953817,135.394079977593,165.382453742166,120.634632855293,150.128057177511,114.268996945023,116.171451398905,101.803245405621,54.9445893579164,127.128468551718,72.598040157171,97.5863299128231
BB_0774,3734.45324202855,3471.17256670846,3719.07096914553,3962.5034942312,3912.24828665314,4215.04615238885,4015.82522291874,3937.65294420484,2825.93989981197,3553.76580499021,3236.04514137141,3196.8559361857,2977.12919705131,3298.17801510231,3406.52342275956,3450.79371438718
BB_0775,4828.39917864049,4953.82959818009,5240.08081175663,5548.49181682885,4469.75445098602,4927.67589844375,4999.63879389778,4693.20669735115,3516.23459408895,4402.62121086752,4091.69256225181,4251.1631098692,3623.45107712996,4003.65148847381,3667.597144094,3732.97105389414
BB_0776,1901.43592693582,1953.59705541289,1533.12408029561,2098.20234837747,2678.61762515061,2283.86968653561,2211.88430440804,2350.93234267756,2577.1983148806,2224.9806119438,2171.51251461029,1902.66755206367,2322.1318554951,2402.90710980852,2862.03812158078,2093.99100692455
BB_0777,1224.76833727894,1380.65831409119,1056.63073137142,1320.50552310868,2010.04156734329,1540.03801258464,1433.31459909877,1534.77267350347,1571.92906927041,1340.21209274091,1356.07828844491,1294.18838412203,1182.75458144146,1325.0009398348,1424.03848000605,971.160343469782
BB_0778,1924.74336613511,2100.62223361894,1880.39889391832,1873.18347000021,2253.74832389886,2013.08152658042,1786.13050041539,1907.06615767411,1521.88638354457,2050.31228804212,1431.47802853554,1606.61903381514,1346.14243926895,1394.83207044772,1389.13557608433,1127.53361911322
BB_0779,505.996986487862,372.616936015957,446.880767917596,449.050831849364,312.721059296971,391.69563055246,329.916792336935,406.925436186516,307.615332844115,336.277333866781,296.013794429901,285.517148034155,284.844318513409,218.446100891684,184.287332706665,235.147782922465
BB_0780,1086.42740783798,1121.98589118492,932.796301707512,1032.32345080096,1077.27013185405,1131.06988623257,958.370116557165,935.062704428589,762.415035470103,976.183716758908,693.11909224058,732.515306022052,523.419509146467,508.513874206871,534.712488080702,482.052954991054
BB_0781,7253.12470824429,7104.07282944357,7035.68004188335,6537.39057180261,6937.01577399109,6529.56058953667,6181.06319422001,6227.97937085462,4907.12688852765,6255.41137561896,4924.44080280838,5003.57100407396,3739.12389683084,3530.9484504787,3966.3660016639,3434.33336958261
BB_0782,540.582218848102,636.802803104953,568.023144762727,523.070199736622,407.615725566397,381.666439443009,424.05757369786,409.234232987574,429.77835976307,466.870473232521,438.435525712212,373.278566487276,234.237459894275,247.094769861085,249.904792079492,202.22709331332
BB_0783,920.267921933348,1234.09258956703,1055.28470496203,1117.19899264501,720.336784863368,817.936252704141,880.343522996758,831.744047581233,946.395497697445,886.400933444962,840.567472862267,948.993471539752,569.688637026818,753.818102257369,709.227007689286,723.079432486581
BB_0784,248.111449540854,376.292565471109,278.627466743802,307.920570410993,195.181074940523,268.559450819752,242.560932155176,267.820428922756,297.312426959384,169.771081175462,274.231647292607,290.197757018321,240.021100879319,247.094769861085,195.456261961614,219.863177032505
BB_0785,6193.01215111519,6005.05962235334,5985.77944255888,6473.24045296699,6886.33339541537,7614.94193849284,7040.20383853188,6757.84823669748,5314.82759282344,6733.70874854598,5686.81595261369,6632.42293056389,7514.3955498182,7187.23482769852,7455.26027767871,7971.50984107157
BB_0786,7108.76895578416,7066.85708121016,6762.43668077711,7156.19248734009,7192.58436383034,8270.73960159419,6459.24496256581,6337.64721890488,5432.57508864894,6570.4673243388,6004.61189418088,6527.10922842014,6134.99717488525,6426.2545581988,6648.30513900862,6949.79272427346
BB_0787,2972.82627722586,2918.44978739009,2596.48494371398,2866.02992459462,2686.16606451295,2888.96421680584,2641.87868413767,2514.85691555269,2703.77687289301,2988.95047723338,2693.16701271884,2602.41859519656,2189.10811283909,2504.96799301202,2285.44214879402,2490.21502114891
BB_0788,1660.09115329153,1820.35548766365,1920.77968620003,1892.92196810347,1253.04093414855,1564.55381307441,1649.58396168468,1497.83192468654,1613.14069280933,1823.40670839415,1570.54866025827,1981.06775254846,1022.2585441065,1210.4062639572,1098.74341545565,1306.24593413429
BB_0789,30833.4865020315,28418.5885861837,29333.9535398439,30650.9267796609,31864.1192454007,33616.1770670292,30189.5067866981,31679.0009073202,21510.9956436208,28154.2484330115,25255.00331421,26561.2858328987,22657.4135589092,21395.1840947109,23285.8213804126,21962.8029249583
BB_0790,1534.53172276631,1588.33137830723,1437.55620522889,1417.2241638147,1389.99119115102,1669.30314243979,1704.7114462654,1595.37858953125,1805.95221722358,1366.33072061406,1552.11761268056,1669.80725510139,986.110787949974,1242.63601654778,1263.48512196615,1132.23657477167
BB_0791,1816.47655179001,2016.08275615046,1938.2780295221,2174.19556607505,1921.61699195587,1828.09866833943,1836.16929411174,1818.17748083337,2309.32276187759,2180.90542740786,2066.51139507667,2044.25597383471,1454.58570773852,1733.24447264877,1686.50831749736,1603.70787953121
BB_0792,213.526217180613,174.13294543779,173.637406811355,218.11040404112,121.853378277785,133.722548126018,202.699520227577,182.972146483866,251.685272327003,186.09522359618,178.166793251205,195.41542508895,146.036934872357,241.723144429322,178.70286807919,235.147782922465
BB_0793,69.9223175978769,125.89030883893,84.799663791592,67.1108935511138,31.2721059296971,76.8904651724601,93.2926662135293,104.473055247886,91.2543092647614,73.4586408932289,102.208536567306,76.0598959927051,114.226909454616,85.9460069082035,76.786388627777,105.816502315109
BB_0794,4711.86198264403,5044.34197351319,4856.46328508038,5289.91749167603,3906.85654425147,4827.94116463309,4592.54352314783,4428.84946362998,3795.88489667451,4128.37561819946,3926.93016723894,4055.74768478025,3235.94713113203,3384.12402201051,3646.65540174097,3377.89790168121
BB_0795,14894.2055012252,14586.7354927677,15296.2441163119,16302.0255834897,13532.1950797162,15461.6696270708,14523.9718991517,14610.0661570966,12841.8362634684,14167.7232069407,13594.2938800449,14354.2576021925,12489.7727072022,12116.5964322461,12259.2959734638,12275.8900074673
BB_0796,1328.52403435966,1521.71059443261,1490.05123519512,1402.42029023725,1242.25744934521,1369.54176372396,1324.75586023212,1366.23050702622,1395.30782553216,1374.49279182442,1307.48734483094,1448.64848059952,1097.44587691207,1128.04134067017,1014.97644604353,1087.5584960164
BB_0797,4008.12768940088,4486.56520369399,4095.95836377483,4732.30492025869,5441.3464317673,5643.6487082018,5204.88265956754,5283.10428002153,6337.75896280746,4644.21851869414,6073.86795174562,5636.62336918247,7546.20557523595,7796.0190432983,9659.72768937435,6279.62154294444
BB_0798,297.733739449024,364.346769741867,253.052964965386,344.43679190204,387.127104440044,379.994907591433,342.638519547871,365.944292967732,425.362828669614,411.368389002082,426.148160660405,390.8308501779,435.218984124549,442.263827215131,615.687225179085,295.110467567694
BB_0799,730.800996829424,704.342494343357,718.778102614446,1013.57187760285,687.986330453337,607.323239405663,840.482111069159,765.943338751073,566.659823660212,669.289839249418,604.873470504874,608.479167941641,400.517138214286,504.932790585696,467.698912551005,416.211575772764
BB_0800,12789.0174445149,13312.210979194,13776.5803001102,15571.7011536687,13260.4512626719,13589.5539533065,13981.1782048185,14287.4118041487,11686.4389606807,12851.9973278309,11990.7927407841,12886.8866856563,8587.26095254384,9554.33110129529,8593.09494552668,9143.72153894006
BB_0801,31525.1911492363,32673.1296805213,35139.3654435444,38161.4253079547,32155.273335091,36139.0758083401,34045.8863619064,35688.2265523578,29622.3262622998,31745.5597655694,32912.2658078589,31615.1733835524,20930.9967248736,22106.0291935142,21287.9791599335,20393.1914739508
BB_0802,1943.53968807002,2041.35270865462,1975.96676898503,2453.49531423631,2128.65990018007,2496.15423168566,2450.20466082624,2401.14867310058,1830.9735600865,2048.67987380005,1830.81739271928,1982.2379047945,1735.09229551315,1672.36605108879,1678.13162055615,1773.01428323539
BB_0803,2408.93661917847,2870.20715079123,2819.92532767278,3068.34953015313,2269.92355110388,2756.9132005314,3205.02714200843,3074.74013980932,2739.10112164066,2891.00562270907,2636.19832020591,2963.99563922342,1996.80205008638,2368.88681540736,2399.92367365725,2263.29741062873
BB_0804,1512.72798932181,1655.87106954564,1529.08600106744,1892.92196810347,1644.48143250994,1618.60000960867,1559.68375606073,1463.77717187093,1002.32555821456,1356.53623516163,1295.19997977913,1339.82432171765,1289.75193966478,1178.17651136662,1209.03659184827,1229.82290468449
BB_0805,36815.2279945983,36546.7836725688,38400.7874334973,39497.721629546,37653.772236316,44795.9392676482,34781.2021946985,36476.6806599192,26026.6121085286,32543.8103299425,31133.9489749064,30744.5801124975,27538.8065502862,27748.0264386756,28687.3947913375,28220.0854285251
BB_0806,4275.78731375405,4289.00012047961,4171.33584270069,4365.16885553789,4035.18001341126,4327.03878644439,4156.61233738643,4136.78666829611,4022.54882613859,3741.49344282846,3680.06583301626,3722.25429465838,2913.50914621583,3761.92834404449,3268.30792322956,3059.27265582127
BB_0807,407.504259548917,461.750950303375,292.087730837706,351.345266238184,366.638483313691,289.175010322513,311.25825909423,335.35273535371,332.636675707033,328.115262656422,322.264074313308,329.982933383736,212.548806200361,188.006890111695,182.891216549796,243.377955324752
BB_0808,884.930836695711,1042.04095053538,878.955245331898,929.683260663959,643.774042759627,826.851089245875,753.974366034796,757.862549947369,753.583973283191,892.930590413249,763.49218299184,794.533375062258,555.229534564208,632.061259137414,671.531871453832,589.045196220776
BB_0809,2105.93990958767,2077.19009584235,2097.10914583016,2030.10452992119,2068.27238528135,1911.67526091819,1652.12830712686,1709.66403118363,1518.94269614893,1810.34739445757,1611.8788881598,1463.86045979806,1114.7967998672,1061.79129367843,1100.13953161251,798.32672302177
BB_0810,1439.04640733695,1443.14401482876,1475.24494469182,1323.46629782417,1552.82181168151,1521.65116221731,1221.28581224984,1316.59137580346,967.001309466907,1276.54793730011,1109.7724708155,1113.98493823162,799.58836618231,904.223614346725,1068.02886000453,918.252092312227
BB_0811,1898.42851542623,1907.1922335416,1870.97670905258,1857.39267151759,1626.14950834425,1918.91856560835,1517.27799869094,1552.66584871167,1401.19520032343,1529.57214482123,1560.49536157952,1489.60380921098,1301.31922163486,1333.95364888774,1364.00548526069,1473.20086000925
BB_0812,513.515515261827,530.669002587461,399.769843588934,348.384491522694,563.976255214883,462.457145602478,477.488827983791,559.883224256625,562.244292566756,522.372557462961,463.010255815827,493.804247829563,494.501304221248,513.885499638634,487.244538747167,524.379555917098
BB_0814,972.145770473708,969.447268796141,1067.39894264655,1163.58446318769,1414.79320619871,1448.103760748,1203.47539415453,1249.63626857278,1108.29830445751,1121.46858430329,1251.63568550454,1198.23589994662,1175.52503021016,1017.02774841374,1048.48323380837,995.850860676641
BB_0815,299.989298081214,302.32052268619,254.398991374776,356.279890764001,299.780877532959,455.213840912318,329.06867718954,307.647173741011,356.186174872133,323.218019930207,326.173690466155,399.021915900192,349.910279595152,261.419104345786,275.034882903129,390.345319651292
BB_0816,5229.88861517024,4793.48026319912,5069.13545776405,5000.74849446314,4446.03078441866,5377.87514380134,5018.29732714048,5012.39785509745,4353.71365814781,4897.24272621526,4663.6135537541,5197.81627691686,5552.29534564208,5081.55765844753,4995.30360927611,5217.92930304951
BB_0817,2829.97423052052,2682.29059489662,2710.89718851216,3100.91805202352,1826.72232568645,2201.40744852456,2264.46744354657,2106.77708096565,2821.52436871851,2391.48686463512,2490.98400595728,2989.73898863633,2187.66220259283,2719.83301028252,2088.58977067553,2588.97708997634
BB_0818,1703.69862018053,1892.94916940289,1763.29459630136,1979.77135975786,992.080601907633,1399.07215976846,1312.03413302118,1303.89299339764,1804.48037352577,1426.73004757071,1610.20333838001,1802.03445890409,1314.33241385121,1747.56880713347,1276.05016737797,1502.59433287455
BB_0819,839.81966405192,992.419952890836,957.024777076538,1068.839672292,789.351087604769,734.35966012538,830.304729300411,754.399354745782,878.690687597783,866.811962540101,808.732027046221,858.891748594547,900.802083420577,966.89257771729,805.559022513224,753.648644266501
BB_0820,185.707660716942,260.510237633844,263.821176240508,230.940427808244,225.374832389886,295.861137728814,278.181768345796,225.684887303444,185.45230592516,282.407663878413,198.273390608707,212.967708779574,261.709754573234,207.702850028159,238.735862824543,192.821181996422
BB_0821,2714.94074027886,2749.83028613502,2694.74487159948,2804.84058047449,2375.60170217665,2485.01068600849,2698.70239901318,2704.17825323947,3018.75142422622,2814.2821533317,2742.87498951933,2947.61350777883,2171.75718988396,2829.05606072837,2637.26342032492,2349.12635139543
BB_0823,1491.67610875471,1219.39007174643,1250.45853432363,1173.45371223933,1436.3601758054,1695.49047478113,1511.34119265917,1605.19097593575,1452.70972974709,1653.63562721869,1549.32502971424,1645.23405793451,1272.40101670964,1444.96724114417,1299.78414204473,1482.60677132614
BB_0824,1199.20533944746,1020.44662748636,1218.15390049827,1332.34862197064,1465.47558477443,1980.20806683278,1658.91322830603,1482.24754627939,1221.63026918955,1371.22796334027,1346.58350635942,1458.00969856786,1680.14770615523,1701.0147200582,1884.75681177271,1780.06871672306
BB_0825,387.956084736608,327.590475190355,438.804609461254,421.416934504788,471.238285906126,527.089710530053,454.589719004106,517.747682637312,392.982267317601,507.680829284315,515.510815582639,487.953486599354,506.068586191336,476.284121616295,661.759058355751,649.007880866004
BB_0826,0.751852877396526,1.37836104568172,1.34602640939035,2.96077471549031,0,0,0,1.73159760079368,1.47184369781873,0,12.8458816450712,5.85076123020809,2.89182049252192,1.79054181058757,4.18834847060602,14.1088669753479
BB_0827,4627.65446037562,4781.53446746987,4853.7712322616,5114.24485855694,3780.68977205235,3504.08793818552,4171.03029489216,3906.48418739055,3642.81315210136,3619.06237467308,3891.18510527004,4412.64411982294,3549.70965457065,3736.86075869627,3412.10788738704,3611.86994568907
BB_0828,1934.51745354126,1876.40883685471,1868.2846562338,1910.68661639642,2390.69858090133,1703.84813403901,1820.90322145861,1843.57424564501,1658.76784744171,1740.15358204849,1701.24154308204,1722.46410617326,2505.76245677024,2521.0828693073,2561.87314785402,2503.14814920964
BB_0829,2779.60008773496,2578.91351647049,3099.89882082597,3460.15871750301,2509.31691373811,2976.44105037161,3229.62248128291,3038.37659019265,2902.47577209854,2597.17105913616,2834.47171081462,3174.62304351091,2329.36140672641,2682.23163226019,2626.09449106997,2820.59765615497
BB_0830,2239.01786888686,2535.26541669057,2517.06938555995,2728.84736277691,1956.12414332657,2222.02300802733,2362.84880064448,2292.63522345084,2733.21374684939,2280.48269617424,2655.74640097015,2760.38914841218,1797.26643610237,2345.60977186972,1901.51020565513,2006.98632724324
BB_0831,4559.98770140993,4058.81382585076,4110.76465427813,4395.76352759795,4554.94398093244,4714.27699872598,4009.04030173957,4396.52630841516,3714.93349329448,3986.35557913922,3575.06471348264,3853.31134621505,3940.10542106111,4415.47610490896,4097.60092040956,4262.05356546968
BB_0832,1213.49054411799,1194.12011924226,1161.62079130387,1239.57768088528,1371.65926698534,1422.47360569051,1415.50418100346,1210.96392215505,1123.01674143569,1172.07342580752,1105.30433806939,1266.10473021703,1221.79415809051,1124.460257049,1241.14726345625,1276.85246126899
BB_0833,9703.41323567957,11388.4784131042,10038.6649612332,11785.8572174618,9164.88373436193,8792.25753928566,10124.7986296101,9452.21410353246,9896.67702413316,9789.5882097043,9929.30799504676,10705.7228990348,8902.46938622873,9314.39849867656,8611.24445556598,9055.54112034414
BB_0834,5935.87846704558,7639.79582253186,6688.40522826064,8279.31302941608,5291.45599300082,4592.81235084485,6338.81261163562,5909.36541230858,5841.74763664255,5494.70633881352,5573.4370841811,6458.07024590369,5636.15813992522,6555.17356856111,6235.05475657549,5916.31821832923
BB_0835,424.045022851641,464.507672394738,383.617526676249,390.822262444721,417.320861889407,304.21879698669,440.171761498379,445.020583403977,440.081265647801,401.573903549651,504.899000310624,520.71774948852,598.606841952037,555.067961282148,490.036771060904,592.572412964613
BB_0836,5322.36651909001,5359.52719929241,5042.21492957625,5557.37414097532,4330.64749702289,4696.44732564251,4140.49814958591,4138.51826589691,3361.69100581798,4570.75987780091,3630.91637280903,3702.36170647568,2586.73343056086,3056.45487067299,2800.60901067856,2397.33164689453
BB_0837,8747.05637563119,8958.42788956737,8140.76772399283,8372.08397050144,7490.20854440263,7202.07357115376,6032.64304342576,6258.57092846864,5070.50153898553,6563.93766737052,5254.52410942738,5004.74115632,3481.75187299639,3781.62430396096,3734.6107196237,3015.77031598062
BB_0838,1547.31322168205,1832.76073707479,1543.89229157073,1524.79897847751,1451.45705453008,1348.36902693734,1250.12172726129,1321.78616860585,1111.24199185314,1336.94726425677,1181.26259475329,1060.15793491371,718.617392391697,664.29101172799,794.390093258275,727.78238814503
BB_0838a,54.8852600499464,47.3237292350723,25.5745017784166,64.1501188356235,95.9730147497602,47.917246411823,88.203975329155,67.5323064309537,69.1766537974804,62.0317411987266,90.4796881087623,86.5912662070797,46.2691278803507,109.223050445842,76.786388627777,72.8958127059642
BB_0839,475.922871392001,459.453681893905,541.10261657492,679.991259657609,388.205452920378,407.853771784354,546.186154922844,612.4083514807,516.617137934375,442.384259601445,557.958076670701,629.54190837039,628.970957123517,530.000375933922,713.415356159892,691.334481792048
BB_0840,1645.0540957436,1837.35527389373,2029.80782536065,2155.44399287695,2129.73824866041,1951.23484807214,2350.97518858094,2447.901808322,2048.80642736368,1825.03912263622,2015.12786849638,2335.62388309907,2314.9023042638,2467.36661498968,2539.53528934412,2369.11391294384
BB_0841,8861.33801299546,10242.1414767789,11543.5224869316,12935.6247319772,14308.6059855569,17274.1673314622,17127.6854016566,17431.99304719,7925.87831275387,12212.0909449388,12380.6373228823,13481.3240266455,10652.0207842045,10052.1017246386,11146.5913964395,11499.9023238232
BB_0842,9128.24578447123,10711.2436859926,11997.1333868962,14232.4440573619,14705.43822632,16837.897518201,17242.180946555,17838.9184833765,11278.7382563849,13428.2395552822,14065.6818847597,15078.5818424923,15173.3821242625,15047.713376178,17549.1800918392,15779.591973012
BB_0843,10815.403641349,11084.3200756905,13002.6151147108,15372.3423228257,17708.6387440513,19100.59446795,19578.7381776302,19542.8105225575,13330.4883711443,16389.4389904004,15784.7959588262,18889.7677078498,18007.366206934,18616.263204679,21268.4335337374,19958.1680755442
BB_0843a,6.76667589656874,7.81071259219639,5.3841056375614,13.8169486722881,25.8803635280252,26.1873323413451,16.9623029479144,14.429980006614,14.7184369781873,24.4862136310763,19.5480807642388,37.4448718733318,24.5804741864363,23.2770435376385,8.37669694121204,15.2846058899602
BB_0844,920.267921933348,909.258836468039,685.127442379688,954.356383293045,2994.57372988858,2040.94039077334,2064.31226876118,2279.93684104502,4861.49973389527,2130.30058590364,2778.62005148822,2630.50224910156,3794.06848618876,4530.07078078656,4427.08433343056,3105.12647349115
BB_0845a,2.25555863218958,0,0,0,0,0,0,2.30879680105825,13.2465932803686,1.63241424207175,16.7554977979189,0,8.67546147756575,0,1.39611615686867,2.35147782922465
BB_0845b,3.00741150958611,8.2701662740903,2.6920528187807,0,0,0,4.2405757369786,1.73159760079368,4.4155310934562,0,8.37774889895947,0,0,1.79054181058757,4.18834847060602,3.52721674383698
BB_0848a,9.02223452875832,6.89180522840858,0,0,20.4886211263533,0.557177283858407,1.69623029479144,1.15439840052912,8.83106218691239,13.059313936574,9.4947820854874,4.68060898416647,10.1213717238267,1.79054181058757,2.79223231373735,0
BB_0849a,7.51852877396526,2.29726840946953,12.1142376845131,5.92154943098063,0,1.11435456771681,3.39246058958288,6.92639040317474,23.5494991650997,17.9565566627893,7.26071571243154,12.8716747064578,17.3509229551315,3.58108362117515,9.77281309808071,11.7573891461233
BB_0849b,18.0444690575166,8.7296199559842,17.4983433220745,16.7777233877784,14.018530244347,3.90024098700885,16.9623029479144,12.6983824058204,22.077655467281,27.7510421152198,25.6917632901424,25.7433494129156,40.4854868953069,1.79054181058757,25.1300908236361,31.7449506945328
BB_0852,424.796875729037,343.211900374747,445.534741508205,356.279890764001,354.776650030012,328.177420192602,319.739410568187,330.735141751594,331.164832009215,452.178745053875,307.184126295181,326.472476645611,445.340355848375,390.338114708091,347.6329230603,439.72635406501
BB_0853,30.8259679732576,11.0268883654537,18.8443697314649,5.92154943098063,8.62678784267507,14.4866093803186,11.8736120635401,19.0475736087305,33.8524050498308,27.7510421152198,24.0162135103505,11.7015224604162,15.9050127088705,17.9054181058757,26.5262069805048,18.8118226337972
BB_0853a,2.25555863218958,0,0,0,0,0.557177283858407,3.39246058958288,2.30879680105825,0,3.2648284841435,2.23406637305586,0,0,0,0,0
BB_B01,673.660178147288,516.885392130644,519.566194024675,465.828555237143,711.709997020693,736.031191976955,770.93666898271,741.700972339961,484.236576582363,636.641554407983,641.177049067031,489.123638845396,602.94457269082,725.169433287967,583.576553571105,514.973644600199
BB_B02,496.974751959104,502.182874310039,458.995005602109,398.717661686029,405.459028605728,532.104306084778,589.440027440026,625.683933086784,518.088981632194,664.392596523203,554.606977111117,542.95064216331,474.258560773595,694.730222507979,537.504720394439,619.614408000696
BB_B03,1275.14248006451,1349.87491740429,1250.45853432363,1226.74765711815,1227.16057062053,1291.53694398379,1564.77244694511,1242.13267896934,1513.05532135766,1336.94726425677,1456.05275863916,1452.15893733765,1484.94982291,1718.92013816407,1470.11031318271,1856.49174617286
BB_B04,22202.9673223968,17690.345113961,18186.162817273,22679.5343206558,32778.5587567243,37884.1550613846,37401.0298850039,37509.2900291925,13964.8530049041,29396.5156712281,26689.8324423051,27837.9219333301,32900.2417434219,33669.3482062887,34880.5660632069,36259.7881266441
BB_B05,1507.46501918004,1480.81921674406,1091.62741801557,1453.74038530574,2028.37349150898,2349.6166060309,2250.89760118824,2169.11459459422,1769.15612477812,1980.11847563304,2068.18694485646,1972.87668682617,1774.1318721622,1851.42023214755,1799.59372620372,1820.04383981988
BB_B06,1085.67555496058,1217.55225701885,1016.24993908971,1176.41448695482,2096.30944577004,1957.36379819458,1909.10719678777,1954.97369129607,1352.62435829541,1771.16945264785,1627.51735277119,1669.80725510139,1312.88650360495,1289.19010362305,1190.88708180898,1211.0110820507
BB_B07,8989.90485503027,8271.54463513598,7092.21315107775,8386.8878440789,12380.5189027191,11800.4576948372,13423.9665529795,13007.1839779619,9952.60708465027,10834.3333246302,12488.9895419755,12231.601427873,8741.97334889376,11604.5014744181,9733.72184568839,9743.34838539235
BB_B08,345.852323602402,330.347197281718,301.509915703438,339.502167376223,592.013315703577,465.24303202177,548.730500365031,551.225236252656,491.595795071457,517.475314736746,621.628968302793,626.031451632265,498.839034960031,564.020670335086,534.712488080702,507.919211112525
BB_B09,202.248424019666,216.402684172029,236.900648052701,162.842609351967,379.578665077703,333.749193031186,361.297052790577,360.749500165351,528.391887516925,362.395961739929,518.303398548959,401.362220392275,756.211058794482,796.79110571147,1065.2366276908,773.636205814911
BB_B10,202.248424019666,175.970760165366,177.675486039526,228.966577997918,315.956104737974,154.338107628779,282.422344082775,310.533169742334,416.531766482701,401.573903549651,296.572311023165,356.896435042693,318.100254177411,445.844910836306,561.238695061207,453.835221040358
BB_B11,8.27038165136179,6.43235154651468,9.42218486573244,5.92154943098063,17.2535756853501,3.34306370315044,6.78492117916577,10.3895856047621,7.35921848909366,16.3241424207175,14.5214314248631,7.0209134762497,20.2427434476534,1.79054181058757,19.5456261961614,16.4603448045726
BB_B12,460.885813844071,525.615012086628,456.302952783328,643.475038166562,538.095891686857,444.07029523515,616.579712156689,525.828471441015,788.90822203084,705.202952574997,671.336945103286,778.151243617676,790.912904704745,823.649232870284,783.221164003326,823.017240228629
BB_B13,261.644801333991,305.996152141341,232.86256882453,237.848902144389,243.706756555571,273.574046374478,312.954489389021,394.227053780695,413.588079087064,419.53046021244,374.76463408012,374.448718733318,329.667536147499,352.736736685752,336.46399380535,377.412191590557
BB_B14,520.282191158396,539.398622543445,644.746650097977,657.29198683885,805.526314809785,804.563997891539,816.734886942079,785.568111560068,989.078964934188,790.088493162728,823.811975064348,1125.68646069204,1233.3614400606,1563.14300064295,1320.72588439776,1549.62388945905
BB_B16,5703.55592793005,4842.18235347987,4843.00302098648,4803.36351343045,7030.83209178018,7880.7155028933,5803.65195362892,6284.54489248054,4156.4866026401,5688.96363362006,5185.82656845591,5078.46074782062,5440.96025667999,5448.61872961799,5236.83170441439,5462.48299728887
